Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration,
976.9996,19,ObjectCollection,WIM_SteeringWheel,2,2,,SelectedMenuItem,Town,
977.1597,19,ObjectCollection,WIM_SteeringWheel,2,2,,SelectedMenuItem,City,
977.4197,19,ObjectCollection,WIM_SteeringWheel,2,2,,SelectedMenuItem,Home,
977.7524,19,ObjectCollection,WIM_SteeringWheel,2,2,,Confirm_Transition,World Target (Home),
978.254,19,ObjectCollection,WIM_SteeringWheel,2,2,,Disable_Interface,,
979.1446,19,ObjectCollection,WIM_SteeringWheel,2,2,,Enable_Interface,,
979.1597,19,ObjectCollection,WIM_SteeringWheel,2,2,,SelectedMenuItem,Town,
980.3146,19,ObjectCollection,WIM_SteeringWheel,2,2,goldCoin_castle_grab_3,DepositedInChest,4.91,
980.3146,19,ObjectCollection,WIM_SteeringWheel,2,3,goldCoin_city_grab_2,SpawnedCoin,0,
980.3146,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
981.3734,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
981.3796,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,Funland,
981.7997,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,Town,
981.9597,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,City,
982.7784,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
983.7808,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
983.8796,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,Funland,
984.0997,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,Town,
984.9197,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,City,
985.3948,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
986.0494,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
986.0596,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,City,
986.8143,19,ObjectCollection,WIM_SteeringWheel,2,3,,Confirm_Transition,World Target (City),
987.3313,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
987.5397,19,ObjectCollection,WIM_SteeringWheel,2,3,goldCoin_city_grab_2,GrabbedCoin,7.23,
987.5535,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
987.9668,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
988.4556,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
988.4597,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,Town,
988.5422,19,ObjectCollection,WIM_SteeringWheel,2,3,,Confirm_Transition,World Target (Town),
988.9854,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
989.3883,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
989.3883,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
989.4296,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
989.4296,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
989.4585,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
989.4585,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
989.4991,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
989.4991,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
989.5416,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
989.8596,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,City,
990.1996,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,Home,
990.6141,19,ObjectCollection,WIM_SteeringWheel,2,3,,Confirm_Transition,World Target (Home),
991.1155,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
991.9919,19,ObjectCollection,WIM_SteeringWheel,2,3,,Enable_Interface,,
992.0197,19,ObjectCollection,WIM_SteeringWheel,2,3,,SelectedMenuItem,Funland,
992.0491,19,ObjectCollection,WIM_SteeringWheel,2,3,,Disable_Interface,,
993.1488,19,ObjectCollection,WIM_SteeringWheel,2,3,goldCoin_city_grab_2,DepositedInChest,5.61,
993.1488,19,ObjectCollection,WIM_SteeringWheel,2,4,goldCoin_funland_grab_2,SpawnedCoin,0,
993.3857,19,ObjectCollection,WIM_SteeringWheel,2,4,,Enable_Interface,,
993.5117,19,ObjectCollection,WIM_SteeringWheel,2,4,,Disable_Interface,,
994.04,19,ObjectCollection,WIM_SteeringWheel,2,4,,Enable_Interface,,
994.0596,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Funland,
994.4597,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Town,
995.1196,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Funland,
995.3796,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Snowy,
995.8796,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Funland,
996.4912,19,ObjectCollection,WIM_SteeringWheel,2,4,,Confirm_Transition,World Target (Funland),
996.9924,19,ObjectCollection,WIM_SteeringWheel,2,4,,Disable_Interface,,
999.5997,19,ObjectCollection,WIM_SteeringWheel,2,4,goldCoin_funland_grab_2,GrabbedCoin,6.45,
999.651,19,ObjectCollection,WIM_SteeringWheel,2,4,,Enable_Interface,,
999.6597,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Home,
999.8176,19,ObjectCollection,WIM_SteeringWheel,2,4,,Confirm_Transition,World Target (Home),
999.8719,19,ObjectCollection,WIM_SteeringWheel,2,4,,Disable_Interface,,
1001.334,19,ObjectCollection,WIM_SteeringWheel,2,4,,Enable_Interface,,
1001.34,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Town,
1001.377,19,ObjectCollection,WIM_SteeringWheel,2,4,,Confirm_Transition,World Target (Town),
1001.404,19,ObjectCollection,WIM_SteeringWheel,2,4,,Disable_Interface,,
1001.612,19,ObjectCollection,WIM_SteeringWheel,2,4,,Enable_Interface,,
1001.876,19,ObjectCollection,WIM_SteeringWheel,2,4,,Disable_Interface,,
1004.049,19,ObjectCollection,WIM_SteeringWheel,2,4,,Enable_Interface,,
1004.06,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Funland,
1004.58,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,City,
1004.76,19,ObjectCollection,WIM_SteeringWheel,2,4,,SelectedMenuItem,Home,
1005.245,19,ObjectCollection,WIM_SteeringWheel,2,4,,Confirm_Transition,World Target (Home),
1005.453,19,ObjectCollection,WIM_SteeringWheel,2,4,,Disable_Interface,,
1007.222,19,ObjectCollection,WIM_SteeringWheel,2,4,goldCoin_funland_grab_2,DepositedInChest,7.62,
1007.222,19,ObjectCollection,WIM_SteeringWheel,2,5,goldCoin_medieval_grab_2,SpawnedCoin,0,
1008.169,19,ObjectCollection,WIM_SteeringWheel,2,5,,Enable_Interface,,
1008.18,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Funland,
1008.26,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Funland,
1008.52,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Town,
1008.7,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,City,
1009.34,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Town,
1009.5,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Funland,
1010.12,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Town,
1010.522,19,ObjectCollection,WIM_SteeringWheel,2,5,,Confirm_Transition,World Target (Town),
1011.022,19,ObjectCollection,WIM_SteeringWheel,2,5,,Disable_Interface,,
1013,19,ObjectCollection,WIM_SteeringWheel,2,5,goldCoin_medieval_grab_2,GrabbedCoin,5.78,
1014.057,19,ObjectCollection,WIM_SteeringWheel,2,5,,Enable_Interface,,
1014.06,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Funland,
1014.68,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,City,
1015,19,ObjectCollection,WIM_SteeringWheel,2,5,,SelectedMenuItem,Home,
1015.42,19,ObjectCollection,WIM_SteeringWheel,2,5,,Confirm_Transition,World Target (Home),
1015.922,19,ObjectCollection,WIM_SteeringWheel,2,5,,Disable_Interface,,
1017.607,19,ObjectCollection,WIM_SteeringWheel,2,5,goldCoin_medieval_grab_2,DepositedInChest,4.61,
1017.607,19,ObjectCollection,WIM_SteeringWheel,2,6,goldCoin_castle_grab,SpawnedCoin,0,
1018.776,19,ObjectCollection,WIM_SteeringWheel,2,6,,Enable_Interface,,
1019.06,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Funland,
1019.18,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Town,
1019.36,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Town,
1019.38,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,City,
1019.78,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Town,
1019.94,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Funland,
1020.32,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Snowy,
1020.84,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Castle,
1021.24,19,ObjectCollection,WIM_SteeringWheel,2,6,,Confirm_Transition,World Target (Castle),
1021.74,19,ObjectCollection,WIM_SteeringWheel,2,6,,Disable_Interface,,
1024.28,19,ObjectCollection,WIM_SteeringWheel,2,6,goldCoin_castle_grab,GrabbedCoin,6.67,
1025.276,19,ObjectCollection,WIM_SteeringWheel,2,6,,Enable_Interface,,
1025.34,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Funland,
1025.74,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Town,
1025.86,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,City,
1026.34,19,ObjectCollection,WIM_SteeringWheel,2,6,,SelectedMenuItem,Home,
1026.723,19,ObjectCollection,WIM_SteeringWheel,2,6,,Confirm_Transition,World Target (Home),
1027.225,19,ObjectCollection,WIM_SteeringWheel,2,6,,Disable_Interface,,
1027.53,19,ObjectCollection,WIM_SteeringWheel,2,6,,Enable_Interface,,
1027.53,19,ObjectCollection,WIM_SteeringWheel,2,6,,Disable_Interface,,
1029.173,19,ObjectCollection,WIM_SteeringWheel,2,6,goldCoin_castle_grab,DepositedInChest,4.89,
1029.173,19,ObjectCollection,WIM_SteeringWheel,2,7,goldCoin_funland_grab,SpawnedCoin,0,
1030.079,19,ObjectCollection,WIM_SteeringWheel,2,7,,Enable_Interface,,
1030.08,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Funland,
1030.24,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Funland,
1030.42,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Town,
1031.06,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Town,
1031.26,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Funland,
1031.98,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Funland,
1032.279,19,ObjectCollection,WIM_SteeringWheel,2,7,,Confirm_Transition,World Target (Funland),
1032.78,19,ObjectCollection,WIM_SteeringWheel,2,7,,Disable_Interface,,
1034.6,19,ObjectCollection,WIM_SteeringWheel,2,7,goldCoin_funland_grab,GrabbedCoin,5.43,
1035.676,19,ObjectCollection,WIM_SteeringWheel,2,7,,Enable_Interface,,
1036.22,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Town,
1036.36,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,City,
1036.8,19,ObjectCollection,WIM_SteeringWheel,2,7,,SelectedMenuItem,Home,
1037.22,19,ObjectCollection,WIM_SteeringWheel,2,7,,Confirm_Transition,World Target (Home),
1037.721,19,ObjectCollection,WIM_SteeringWheel,2,7,,Disable_Interface,,
1040.63,19,ObjectCollection,WIM_SteeringWheel,2,7,goldCoin_funland_grab,DepositedInChest,6.03,
1040.63,19,ObjectCollection,WIM_SteeringWheel,2,8,goldCoin_castle_grab_2,SpawnedCoin,0,
1040.978,19,ObjectCollection,WIM_SteeringWheel,2,8,,Enable_Interface,,
1040.98,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Funland,
1041.02,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Snowy,
1041.104,19,ObjectCollection,WIM_SteeringWheel,2,8,,Confirm_Transition,World Target (Snowscape),
1041.368,19,ObjectCollection,WIM_SteeringWheel,2,8,,Disable_Interface,,
1042.106,19,ObjectCollection,WIM_SteeringWheel,2,8,,Enable_Interface,,
1042.12,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Funland,
1043.36,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Funland,
1044.56,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Funland,
1044.64,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Town,
1045.34,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,City,
1045.94,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Town,
1046.06,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Funland,
1046.4,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Castle,
1047.049,19,ObjectCollection,WIM_SteeringWheel,2,8,,Confirm_Transition,World Target (Castle),
1047.55,19,ObjectCollection,WIM_SteeringWheel,2,8,,Disable_Interface,,
1047.94,19,ObjectCollection,WIM_SteeringWheel,2,8,goldCoin_castle_grab_2,GrabbedCoin,7.31,
1048.05,19,ObjectCollection,WIM_SteeringWheel,2,8,,Enable_Interface,,
1048.06,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,City,
1048.179,19,ObjectCollection,WIM_SteeringWheel,2,8,,Confirm_Transition,World Target (City),
1048.622,19,ObjectCollection,WIM_SteeringWheel,2,8,,Disable_Interface,,
1049.624,19,ObjectCollection,WIM_SteeringWheel,2,8,,Enable_Interface,,
1049.64,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Funland,
1050.2,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Town,
1050.54,19,ObjectCollection,WIM_SteeringWheel,2,8,,SelectedMenuItem,Home,
1050.876,19,ObjectCollection,WIM_SteeringWheel,2,8,,Confirm_Transition,World Target (Home),
1051.029,19,ObjectCollection,WIM_SteeringWheel,2,8,,Disable_Interface,,
1052.991,19,ObjectCollection,WIM_SteeringWheel,2,8,goldCoin_castle_grab_2,DepositedInChest,5.05,
1052.991,19,ObjectCollection,WIM_SteeringWheel,2,9,goldCoin_medieval_grab_3,SpawnedCoin,0,
1054.063,19,ObjectCollection,WIM_SteeringWheel,2,9,,Enable_Interface,,
1054.08,19,ObjectCollection,WIM_SteeringWheel,2,9,,SelectedMenuItem,Funland,
1054.5,19,ObjectCollection,WIM_SteeringWheel,2,9,,SelectedMenuItem,Town,
1055.539,19,ObjectCollection,WIM_SteeringWheel,2,9,,Confirm_Transition,World Target (Town),
1056.041,19,ObjectCollection,WIM_SteeringWheel,2,9,,Disable_Interface,,
1057.82,19,ObjectCollection,WIM_SteeringWheel,2,9,goldCoin_medieval_grab_3,GrabbedCoin,4.83,
1058.296,19,ObjectCollection,WIM_SteeringWheel,2,9,,Enable_Interface,,
1058.3,19,ObjectCollection,WIM_SteeringWheel,2,9,,SelectedMenuItem,Home,
1058.337,19,ObjectCollection,WIM_SteeringWheel,2,9,,Confirm_Transition,World Target (Home),
1058.365,19,ObjectCollection,WIM_SteeringWheel,2,9,,Disable_Interface,,
1060.829,19,ObjectCollection,WIM_SteeringWheel,2,9,goldCoin_medieval_grab_3,DepositedInChest,3.01,
1060.829,19,ObjectCollection,WIM_SteeringWheel,2,10,goldCoin_snowy_grab,SpawnedCoin,0,
1061.567,19,ObjectCollection,WIM_SteeringWheel,2,10,,Enable_Interface,,
1061.58,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Funland,
1061.96,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Town,
1062.54,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,City,
1063.1,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Town,
1063.22,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Funland,
1063.28,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Snowy,
1063.46,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Castle,
1063.7,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Snowy,
1064.267,19,ObjectCollection,WIM_SteeringWheel,2,10,,Confirm_Transition,World Target (Snowscape),
1064.768,19,ObjectCollection,WIM_SteeringWheel,2,10,,Disable_Interface,,
1067.82,19,ObjectCollection,WIM_SteeringWheel,2,10,goldCoin_snowy_grab,GrabbedCoin,6.99,
1069.975,19,ObjectCollection,WIM_SteeringWheel,2,10,,Enable_Interface,,
1070.16,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Funland,
1070.38,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Town,
1070.48,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,City,
1070.78,19,ObjectCollection,WIM_SteeringWheel,2,10,,SelectedMenuItem,Home,
1071.143,19,ObjectCollection,WIM_SteeringWheel,2,10,,Confirm_Transition,World Target (Home),
1071.644,19,ObjectCollection,WIM_SteeringWheel,2,10,,Disable_Interface,,
1073.439,19,ObjectCollection,WIM_SteeringWheel,2,10,goldCoin_snowy_grab,DepositedInChest,5.62,
1073.439,19,ObjectCollection,WIM_SteeringWheel,2,11,goldCoin_medieval_grab,SpawnedCoin,0,
1074.108,19,ObjectCollection,WIM_SteeringWheel,2,11,,Enable_Interface,,
1074.12,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,Funland,
1074.34,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,Funland,
1074.56,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,Town,
1074.96,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,City,
1075.48,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,Town,
1076.001,19,ObjectCollection,WIM_SteeringWheel,2,11,,Confirm_Transition,World Target (Town),
1076.502,19,ObjectCollection,WIM_SteeringWheel,2,11,,Disable_Interface,,
1078.34,19,ObjectCollection,WIM_SteeringWheel,2,11,goldCoin_medieval_grab,GrabbedCoin,4.9,
1079.191,19,ObjectCollection,WIM_SteeringWheel,2,11,,Enable_Interface,,
1079.2,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,Funland,
1079.7,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,City,
1079.86,19,ObjectCollection,WIM_SteeringWheel,2,11,,SelectedMenuItem,Home,
1080.217,19,ObjectCollection,WIM_SteeringWheel,2,11,,Confirm_Transition,World Target (Home),
1080.663,19,ObjectCollection,WIM_SteeringWheel,2,11,,Disable_Interface,,
1082.084,19,ObjectCollection,WIM_SteeringWheel,2,11,goldCoin_medieval_grab,DepositedInChest,3.74,
1082.084,19,ObjectCollection,WIM_SteeringWheel,2,12,goldCoin_city_grab_3,SpawnedCoin,0,
1082.877,19,ObjectCollection,WIM_SteeringWheel,2,12,,Enable_Interface,,
1082.92,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Funland,
1083.2,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Town,
1083.42,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,City,
1084.104,19,ObjectCollection,WIM_SteeringWheel,2,12,,Confirm_Transition,World Target (City),
1084.631,19,ObjectCollection,WIM_SteeringWheel,2,12,,Disable_Interface,,
1086.18,19,ObjectCollection,WIM_SteeringWheel,2,12,goldCoin_city_grab_3,GrabbedCoin,4.1,
1086.19,19,ObjectCollection,WIM_SteeringWheel,2,12,,Enable_Interface,,
1086.608,19,ObjectCollection,WIM_SteeringWheel,2,12,,Disable_Interface,,
1087.498,19,ObjectCollection,WIM_SteeringWheel,2,12,,Enable_Interface,,
1087.62,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Funland,
1087.74,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Town,
1088.06,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Home,
1088.277,19,ObjectCollection,WIM_SteeringWheel,2,12,,Disable_Interface,,
1089.308,19,ObjectCollection,WIM_SteeringWheel,2,12,,Enable_Interface,,
1089.32,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Town,
1089.48,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Town,
1089.68,19,ObjectCollection,WIM_SteeringWheel,2,12,,SelectedMenuItem,Home,
1090.185,19,ObjectCollection,WIM_SteeringWheel,2,12,,Confirm_Transition,World Target (Home),
1090.686,19,ObjectCollection,WIM_SteeringWheel,2,12,,Disable_Interface,,
1092.524,19,ObjectCollection,WIM_SteeringWheel,2,12,goldCoin_city_grab_3,DepositedInChest,6.34,
1092.524,19,ObjectCollection,WIM_SteeringWheel,2,13,goldCoin_funland_grab_3,SpawnedCoin,0,
1093.164,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1093.18,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Funland,
1093.56,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Town,
1093.86,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,City,
1094.236,19,ObjectCollection,WIM_SteeringWheel,2,13,,Confirm_Transition,World Target (City),
1094.319,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1094.387,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1094.4,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Town,
1094.6,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Snowy,
1094.735,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1094.768,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1094.768,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1094.806,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1094.806,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1094.85,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1095.42,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Snowy,
1095.92,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Castle,
1096.52,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Snowy,
1096.58,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Funland,
1096.76,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Town,
1097.22,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Town,
1097.258,19,ObjectCollection,WIM_SteeringWheel,2,13,,Confirm_Transition,World Target (Town),
1097.38,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Funland,
1097.758,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1097.785,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1097.785,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1097.811,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1097.811,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1097.839,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1097.839,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1097.866,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1097.88,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Funland,
1098.579,19,ObjectCollection,WIM_SteeringWheel,2,13,,Confirm_Transition,World Target (Funland),
1099.08,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1100.98,19,ObjectCollection,WIM_SteeringWheel,2,13,goldCoin_funland_grab_3,GrabbedCoin,8.46,
1101.099,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1101.1,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Town,
1101.26,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,City,
1101.413,19,ObjectCollection,WIM_SteeringWheel,2,13,,Confirm_Transition,World Target (City),
1101.588,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1102.645,19,ObjectCollection,WIM_SteeringWheel,2,13,,Enable_Interface,,
1102.66,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Funland,
1102.84,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Town,
1103.28,19,ObjectCollection,WIM_SteeringWheel,2,13,,SelectedMenuItem,Home,
1103.605,19,ObjectCollection,WIM_SteeringWheel,2,13,,Confirm_Transition,World Target (Home),
1104.106,19,ObjectCollection,WIM_SteeringWheel,2,13,,Disable_Interface,,
1105.748,19,ObjectCollection,WIM_SteeringWheel,2,13,goldCoin_funland_grab_3,DepositedInChest,4.77,
1105.748,19,ObjectCollection,WIM_SteeringWheel,2,14,goldCoin_snowy_grab_2,SpawnedCoin,0,
1107.002,19,ObjectCollection,WIM_SteeringWheel,2,14,,Enable_Interface,,
1107.06,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,Funland,
1107.34,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,Town,
1107.5,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,City,
1108.2,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,Town,
1108.38,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,Funland,
1108.76,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,Snowy,
1109.3,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,Snowy,
1109.507,19,ObjectCollection,WIM_SteeringWheel,2,14,,Confirm_Transition,World Target (Snowscape),
1110.008,19,ObjectCollection,WIM_SteeringWheel,2,14,,Disable_Interface,,
1110.4,19,ObjectCollection,WIM_SteeringWheel,2,14,goldCoin_snowy_grab_2,GrabbedCoin,4.65,
1111.847,19,ObjectCollection,WIM_SteeringWheel,2,14,,Enable_Interface,,
1111.86,19,ObjectCollection,WIM_SteeringWheel,2,14,,SelectedMenuItem,Funland,
